id, name, price, category, description, rating, reviews, marketing, background, img1, img2, img3, name1, name2, name3, color1, color2, color3
125, LIPSTICK SOFT MATTE INVISIMATTE, 52, BROWS, FOR DEEP TO VERY DEEP SKIN TONES - GREAT FOR BRIGHTENING, 5, 67, BEST SELLER, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background9.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product7.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color7.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model4.jpg, CONFETTI, FENTY GLOW, MACCHIATO, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color29.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color33.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color1.png
126, LIPSTICK INVISIMATTE GLOW, 80, BRONZER, FOR FAIR TO LIGHT SKIN TONES - GREAT FOR BRIGHTENING, 1, 21, RIHANNAS FAVE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background4.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product19.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color10.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model3.jpg, FU$$Y, TIGER TINI, TEDDY, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color4.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color31.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color11.png
127, LUMINIZER PRO FILTR SOFT MATTE, 52, BRONZER, FOR FAIR TO LIGHT SKIN TONES - GREAT FOR BRIGHTENING, 3, 35, LIMITED EDITION, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background9.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product15.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color10.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model3.jpg, SAW-C, GLASS SLIPPER, MIDNIGHT WASABI, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color13.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color4.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color30.png
128, GLOW PRO FILTR INVISIMATTE, 80, CONTOUR, FOR DEEP TO VERY DEEP SKIN TONES - GREAT FOR BRIGHTENING, 3, 34, EXCLUSIVE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background4.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product9.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color10.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model4.jpg, BLONDE, MO HUNNY, PINK LEMONADE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color14.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color11.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color4.png
129, FULL SOFT MATTE POWDER, 32, BRONZER, FOR DEEP TO VERY DEEP SKIN TONES - GREAT FOR BRIGHTENING, 2, 88, EXCLUSIVE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background13.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product14.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color4.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model2.jpg, TEDDY, TURKS AND CAICOS, UNICORN, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color8.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color30.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color25.png
130, INVISIMATTE COMPLEXION SOFT MATTE, 48, BLOTTING, FOR FAIR TO LIGHT SKIN TONES - GREAT FOR BRIGHTENING, 3, 81, BEST SELLER, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background6.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product9.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color9.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model7.jpg, YACHT LYFE, BUTTA BISCUIT, GLASS SLIPPER, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color32.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color33.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color6.png
131, POWDER COMPLEXION ESSENTIALS, 90, POWDER, ON-THE-GO FILTER EFFECT, 5, 45, NEW + LIMITED EDITION, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background11.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product17.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color6.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model9.jpg, METAL MOON, BORDEAUX BRAT, GINGER BINGE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color31.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color15.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color7.png
132, GLOW POWDER SOFT MATTE, 32, BODY, MEDIUM TO FULL COVERAGE FOR ALL SKIN TONES., 4, 96, LIMITED EDITION, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background8.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product11.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color9.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model4.jpg, MOSCOW MULE, FU$$Y, UNICORN, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color33.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color2.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color3.png
133, ESSENTIALS COMPLEXION POWDER, 48, CONTOUR, ON-THE-GO FILTER EFFECT, 1, 16, RIHANNAS FAVE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background9.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product2.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color10.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model4.jpg, FIRE CRYSTAL, COGNAC, CLAPBACK, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color12.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color19.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color30.png
134, BLUSH SOFT MATTE ESSENTIALS, 120, FOUNDATION, FOR TAN TO DEEP SKIN TONES, 2, 87, EXCLUSIVE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background10.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product9.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color5.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model7.jpg, DIAMOND MILK, AMBER, CHILLZ, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color11.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color18.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color31.png
135, POWDER POWDER BLUSH, 20, LIPSTICK, ON-THE-GO FILTER EFFECT, 3, 17, RIHANNAS FAVE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background1.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product9.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color5.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model3.jpg, FIRE CRYSTAL, SAW-C, TOFFEE TEASE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color12.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color31.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color20.png
136, PRO FILTR FULL GLOW, 90, BLOTTING, FOR TAN TO DEEP SKIN TONES, 5, 82, RIHANNAS FAVE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background4.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product18.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color4.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model10.jpg, FIRE CRYSTAL, PMS, PINK LEMONADE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color8.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color9.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color9.png
137, GLOW BLUSH LUMINIZER, 80, FOUNDATION, INSTANT REFRESH, 2, 20, NEW + LIMITED EDITION, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background6.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product9.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color2.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model4.jpg, RIDIIC, AFTERNOON SNACK, MACCHIATO, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color32.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color14.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color33.png
138, MATTIFYING POWDER HYDRATING, 60, FOUNDATION, INSTANT REFRESH, 5, 67, NEW, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background5.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product5.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color2.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model2.jpg, GIRL NEXT DOOR, UNICORN, PMS, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color28.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color19.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color32.png
139, HYDRATING ESSENTIALS BLUSH, 40, CONTOUR, FOR TAN TO DEEP SKIN TONES, 2, 94, LIMITED EDITION, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background7.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product11.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color4.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model5.jpg, DRAGON MAMI, FENTY GLOW, $WEET MOUTH, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color4.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color2.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color8.png
140, ESSENTIALS GLOW COMPLEXION, 60, LIPSTICK, MEDIUM TO FULL COVERAGE FOR ALL SKIN TONES., 4, 93, NEW, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background11.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product11.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color10.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model1.jpg, UNICORN, TOFFEE TEASE, CHILLZ, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color18.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color30.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color28.png
141, BLUSH COMPLEXION LUMINIZER, 50, FOUNDATION, FOR TAN TO DEEP SKIN TONES, 2, 95, NEW + LIMITED EDITION, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background4.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product14.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color3.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model8.jpg, RIDIIC, TOFFEE TEASE, LIGHTNING DUST, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color5.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color15.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color21.png
142, HYDRATING LUMINIZER FULL, 80, BLOTTING, MEDIUM TO FULL COVERAGE FOR ALL SKIN TONES., 1, 72, EXCLUSIVE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background6.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product17.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color10.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model2.jpg, MO HUNNY, MOSCOW MULE, GIRL NEXT DOOR, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color17.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color16.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color14.png
143, SOFT MATTE POWDER HYDRATING, 52, LIPSTICK, INSTANT REFRESH, 4, 92, EXCLUSIVE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background2.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product9.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color8.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model8.jpg, FRECKLE FIESTA, BUTTA BISCUIT, GINGER BINGE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color18.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color33.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color12.png
144, MATTIFYING SOFT MATTE HYDRATING, 120, CONCEALER, FOR DEEP TO VERY DEEP SKIN TONES - GREAT FOR BRIGHTENING, 5, 50, EXCLUSIVE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background6.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product13.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color7.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model1.jpg, GIRL NEXT DOOR, PUMPKIN ROSE, PMS, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color30.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color12.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color12.png
145, SOFT MATTE LUMINIZER BLUSH, 48, CONTOUR, FOR TAN TO DEEP SKIN TONES, 3, 43, EXCLUSIVE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background10.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product11.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color1.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model3.jpg, BORDEAUX BRAT, CHIC PHREAK, TEDDY, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color24.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color31.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color17.png
146, FULL PRO FILTR FULL, 28, BROWS, INSTANT REFRESH, 3, 64, NEW + LIMITED EDITION, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background4.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product3.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color7.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model8.jpg, TEDDY, PINK LEMONADE, PINK LEMONADE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color33.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color28.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color23.png
147, GLOW INVISIMATTE LIPSTICK, 36, FOUNDATION, FOR FAIR TO LIGHT SKIN TONES - GREAT FOR BRIGHTENING, 3, 8, RIHANNAS FAVE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background13.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product19.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color6.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model6.jpg, TEDDY, SHAWTY, COGNAC, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color9.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color22.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color21.png
148, HYDRATING GLOW INVISIMATTE, 28, CONCEALER, ON-THE-GO FILTER EFFECT, 5, 50, NEW, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background12.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product4.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color10.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model4.jpg, BUTTA BISCUIT, FU$$Y, BUTTA BISCUIT, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color6.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color16.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color12.png
149, GLOW GLOW GLOW, 70, CONCEALER, FOR DEEP TO VERY DEEP SKIN TONES - GREAT FOR BRIGHTENING, 2, 63, EXCLUSIVE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background13.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product12.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color7.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model2.jpg, MO HUNNY, TOFFEE TEASE, SHAWTY, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color2.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color8.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color20.png
150, INVISIMATTE MATTIFYING POWDER, 28, BRONZER, INSTANT REFRESH, 2, 92, BEST SELLER, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background13.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product7.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color6.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model10.jpg, GLASS SLIPPER, HU$TLA BABY, THICC, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color18.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color29.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color10.png
151, LUMINIZER POWDER LIPSTICK, 52, LIPSTICK, ON-THE-GO FILTER EFFECT, 3, 100, NEW, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background4.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product19.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color8.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model10.jpg, GINGER BINGE, WATTABRAT, PINK LEMONADE, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color13.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color17.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color18.png
152, LIPSTICK HYDRATING HYDRATING, 52, CONCEALER, MEDIUM TO FULL COVERAGE FOR ALL SKIN TONES., 5, 53, NEW + LIMITED EDITION, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Background/background7.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/products/product10.jpg, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color4.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/model/model8.jpg, TIGER TINI, PMS, CANDY VENOM, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color12.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color27.png, https://fentybeauty.s3-us-west-1.amazonaws.com/Fenty+Photos/Foreground/colors/color7.png
